mean_vel,std_vel,temp_ste,temp_mag,temp_roms,temp_mean,temp_tc,temp_zcr,temp_itv,temp_var,temp_std,temp_skewness,temp_kurtosis,temp_ce,temp_ce_norm,temp_crest,temp_max2min,temp_mag2rms,temp_rms2,temp_rssl,temp_mnp,temp_adp,temp_ety,temp_md,temp_iqr2,spec_f0,spec_ste,spec_mag,spec_sc,spec_si,spec_sim,spec_sfm,spec_flux,spec_sro,spec_var,spec_std,spec_skw,spec_kts,spec_max2min,spec_mag2rms,spec_mnp,spec_adp,spec_ety,spec_cov1,spec_cov2,spec_cov3,spec_peaks1,spec_peaks2,spec_peaks3,spec_peaks4,spec_peaks5,spec_peaks6,spec_peaks7,spec_peaks8,spec_peaks9,spec_peaks10,spec_peaks11,spec_peaks12,spec_power1,spec_power2,spec_power3,spec_power4,spec_power5,spec_iqr2,label
0.3144357187,0.0961386977,0.0957585813,0.3002759322,0.2731002741,0.6054805401,0.4329407040,0.4696485623,0.1502935076,0.0957585813,0.2731002741,0.0975415728,0.0185541777,0.2676831225,0.2676831225,0.2648355885,0.1502935076,0.1581707520,0.2731002741,0.2731002741,0.5833333333,0.2546296296,0.6507463861,0.8648588243,0.2889135466,0.0354330709,0.0961781732,0.2633239827,0.5313931619,0.4684987360,0.5461034731,0.7834149613,0.3069800761,0.6914893617,0.0594656866,0.2116516470,0.1015329267,0.0215271570,0.1495843181,0.0846117016,0.6153846154,0.2440944882,0.8497039416,0.0957585813,0.3500000000,0.3154638674,0.1304347826,0.2479338843,0.1563275434,0.1540178571,0.1638297872,0.1503131524,0.0139678073,0.0579756096,0.0333275465,0.0766027203,0.0507646420,0.0341288174,0.0168347054,0.0348022427,0.0344324957,0.0727734883,0.1346461737,0.2404497791,regular
0.2932710783,0.0575825909,0.0582154187,0.2052065175,0.2024645435,0.3371723590,0.4177131878,0.4920127796,0.1325643720,0.0582154187,0.2024645435,0.1452433153,0.0296106892,0.2004744311,0.2004744311,0.3390116249,0.1325643720,0.2100895505,0.2024645435,0.2024645435,0.5916666667,0.2458099418,0.5624153168,0.7129262930,0.1765849380,0.8188976378,0.0584745095,0.1956699749,0.5248932862,0.3768906458,0.6110522066,0.7318412169,0.2299743825,0.7127659574,0.0359313512,0.1560535816,0.0691207056,0.0099911825,0.0935664364,0.0521907132,0.6923076923,0.1882605583,0.9116805752,0.0582154187,0.1500000000,0.2966497092,0.0797101449,0.1363636364,0.1339950372,0.1138392857,0.2531914894,0.2484342380,0.0175587749,0.0119229657,0.0103158668,0.0382708631,0.0324795976,0.0256097173,0.0272646459,0.0119624060,0.0242688311,0.0766049706,0.0450812662,0.1920826198,regular
0.2166154394,0.0557038416,0.1932051561,0.4337931169,0.4091684992,0.4972200159,0.4031336198,0.3258785942,0.2241320092,0.1932051561,0.4091684992,0.1666168859,0.0240458240,0.3765210512,0.3765210512,0.2719696713,0.2241320092,0.1739070000,0.4091684992,0.4091684992,0.4583333333,0.3559587814,0.6297908375,0.5666669402,0.3889937299,0.0039370079,0.1932986459,0.4014631898,0.4891687636,0.6095873262,0.4258303977,0.7811012730,0.4019973521,0.7021276596,0.1088115562,0.3005492929,0.0866384645,0.0215975311,0.2379267148,0.0978692229,0.5384615385,0.3055118110,0.8245401119,0.1932051561,0.5750000000,0.3416875017,0.0869565217,0.1859504132,0.1091811414,0.1116071429,0.1340425532,0.1189979123,0.1076421286,0.0678536848,0.1074493529,0.1430285455,0.1734395222,0.1437099067,0.0773837018,0.0747570037,0.0943917619,0.1904386836,0.0748946762,0.3846051241,ruim
0.2840338656,0.0488058295,0.0838983426,0.2738713616,0.2525173637,0.5115965052,0.5478598022,0.4568690096,0.1177941438,0.0838983426,0.2525173637,0.1004084777,0.0171156168,0.2516320808,0.2516320808,0.1929713808,0.1177941438,0.1112238630,0.2525173637,0.2525173637,0.5750000000,0.2587985072,0.7286317116,0.7599381253,0.2588608015,0.0472440945,0.0839159112,0.2434258580,0.5635687478,0.4409501173,0.5392667222,0.7172026119,0.2527008607,0.8191489362,0.0514426444,0.1941351480,0.0972114064,0.0295263775,0.1891455337,0.1729275546,0.6153846154,0.2489688789,0.7373899694,0.0838983426,0.2500000000,0.3005956046,0.1594202899,0.1239669421,0.0868486352,0.1294642857,0.1489361702,0.1941544885,0.0220130678,0.0191830136,0.0217303782,0.1775079600,0.0352808570,0.0369999070,0.0582005456,0.0314452852,0.0218458197,0.0582395640,0.0811748427,0.2540323756,regular
0.2903576530,0.0651305515,0.0736452602,0.2431029040,0.2335616455,0.5889197776,0.3512984445,0.5654952077,0.1372250574,0.0736452602,0.2335616455,0.1563224884,0.0272958076,0.2510677667,0.2510677667,0.2909283545,0.1372250574,0.2364408599,0.2335616455,0.2335616455,0.6583333333,0.1943555499,0.6129575653,0.7378439068,0.2251835751,0.8897637795,0.0733908273,0.2292240898,0.6102903944,0.4283113650,0.5601928948,0.7947095833,0.2372790691,0.7872340426,0.0412600385,0.1698870926,0.0542416952,0.0064341215,0.0962402473,0.0293315870,0.6730769231,0.2017377138,0.9429582054,0.0736452602,0.3000000000,0.3082823510,0.0144927536,0.0123966942,0.1116625310,0.1383928571,0.2340425532,0.2129436326,0.0150121376,0.0154116342,0.0164560101,0.0281706327,0.0390234738,0.0493997044,0.0181040118,0.0163019077,0.0151418468,0.0726644572,0.0624108285,0.2396130722,regular
0.2439414226,0.0735863163,0.1022788119,0.2829069751,0.2838909823,0.4525814138,0.7861114511,0.2332268371,0.1561516801,0.1022788119,0.2838909823,0.2320764315,0.0500332834,0.1239918061,0.1239918061,0.2656151382,0.1561516801,0.2403484558,0.2838909823,0.2838909823,0.5000000000,0.3235294118,0.5947964316,0.7833033652,0.2731017313,0.0275590551,0.1027359195,0.1901370859,0.2265552263,0.3409869437,0.4846961305,0.4601757159,0.2493426739,0.6489361702,0.1336101067,0.3375658840,0.4808819159,0.2592421411,0.4608827904,0.5582845194,0.5769230769,0.2790474361,0.2505083998,0.1022788119,0.1000000000,0.2016947216,0.1376811594,0.0991735537,0.0769230769,0.0892857143,0.1000000000,0.0793319415,0.0562349231,0.1191494696,0.2364895680,0.3131798697,0.1587319159,0.1740580499,0.2871447471,0.1115387595,0.0135230798,0.0293476143,0.0273232305,0.1215475225,obstaculos
0.1774218099,0.0830162221,0.0495737878,0.1876797972,0.1833160890,0.6544876886,0.4607118040,0.4089456869,0.1112738487,0.0495737878,0.1833160890,0.1549413009,0.0284219057,0.1553035314,0.1553035314,0.2968040074,0.1112738487,0.1777432978,0.1833160890,0.1833160890,0.4833333333,0.3408238127,0.5975935041,0.7992537937,0.1633776969,0.0000000000,0.0496531054,0.1778775711,0.4178428160,0.3580454839,0.5944389765,0.7905636478,0.1723160997,0.6382978723,0.0298482081,0.1390160850,0.1159781476,0.0318037396,0.1222082089,0.1368151868,0.4038461538,0.4179700140,0.7745134782,0.0495737878,0.0750000000,0.2934528869,0.0434782609,0.1033057851,0.0694789082,0.0758928571,0.1148936170,0.1252609603,0.0429172859,0.0105177173,0.0195525134,0.0296197217,0.0265334891,0.0333937230,0.0352044485,0.0165859448,0.0267936382,0.0524412302,0.0491460767,0.1536929980,regular
0.2927401938,0.0834850575,0.0624804757,0.1908349982,0.2114172197,0.4234710087,0.4066557237,0.4856230032,0.1577451012,0.0624804757,0.2114172197,0.2471229961,0.0719426502,0.2199302337,0.2199302337,0.4144456813,0.1577451012,0.2471821508,0.2114172197,0.2114172197,0.5833333333,0.2522681452,0.4291985120,0.7459679843,0.1500058760,0.0393700787,0.0624955868,0.1981847278,0.5897013986,0.3782722251,0.5831535378,0.7083811366,0.2177504744,0.7765957447,0.0425878689,0.1731997114,0.0963449699,0.0173601121,0.1160929404,0.0881901844,0.5769230769,0.2640676013,0.8552796346,0.0624804757,0.2750000000,0.3207966140,0.0507246377,0.1404958678,0.0967741935,0.1138392857,0.2468085106,0.8538622129,0.0226472158,0.0092970289,0.0129099823,0.0908340342,0.0153528655,0.0338129762,0.0223762860,0.0202570564,0.0141532509,0.0531040717,0.0454446070,0.2230353935,regular
0.3473170595,0.1698091636,0.0801285046,0.2307686982,0.2456845597,0.5607227959,0.8892942889,0.6517571885,0.1996572394,0.0801285046,0.2456845597,0.1992441227,0.0679493956,0.2605225804,0.2605225804,0.4789209522,0.1996572394,0.3609459331,0.2456845597,0.2456845597,0.6750000000,0.1827218094,0.4156629736,0.7741685203,0.1918332782,0.7874015748,0.0804845033,0.2461927021,0.5896477606,0.4629618743,0.5039486887,0.8833623303,0.2019882054,0.6914893617,0.0417572441,0.1711333611,0.0949636543,0.0240896160,0.1359257517,0.0879205389,0.3846153846,0.4488188976,0.8178258117,0.0801285046,0.1750000000,0.3128540504,0.0217391304,0.0578512397,0.1017369727,0.1116071429,0.1255319149,0.1106471816,0.0177828257,0.0262648561,0.0093468365,0.0224682903,0.0693711490,0.0365450606,0.0320810682,0.0164692314,0.0139833711,0.0455201378,0.0570239532,0.2139382683,regular
0.4504579670,0.0620763795,0.1256378208,0.3395693319,0.3200404660,0.5185861795,0.6484142842,0.5750798722,0.1509483328,0.1256378208,0.3200404660,0.1352941747,0.0189473838,0.3551058658,0.3551058658,0.2006774395,0.1509483328,0.1061449680,0.3200404660,0.3200404660,0.7083333333,0.1601702509,0.7032542491,0.6579050280,0.2956829784,0.3149606299,0.1248795438,0.2934143005,0.6687196724,0.4826260186,0.5297034533,0.6405520423,0.3856971519,0.8297872340,0.0909089022,0.2711704579,0.0984586844,0.0154048765,0.1752153784,0.0847322773,0.6538461538,0.2107672587,0.8588893258,0.1256378208,0.0000000000,0.3017473143,0.0579710145,0.0578512397,0.0570719603,0.0602678571,0.1170212766,0.1336116910,0.0156676230,0.0131928007,0.0075896858,0.0399657109,0.0352549990,0.0610416588,0.0235413560,0.0148032000,0.0156020825,0.1571283527,0.1088921975,0.3168886201,ruim
0.4819966130,0.1490945720,0.0147718304,0.0966069616,0.0820730304,0.6474980143,0.5176462168,0.5463258786,0.0326928108,0.0147718304,0.0820730304,0.0834811007,0.0074076554,0.0888364866,0.0888364866,0.1306268789,0.0326928108,0.0677566320,0.0820730304,0.0820730304,0.6083333333,0.2307825078,0.8277873472,0.8869775624,0.1021163840,0.0275590551,0.0148322601,0.0763225421,0.5955348726,0.1840423332,0.7498222450,0.6982811974,0.0804691574,0.8617021277,0.0103751885,0.0688434000,0.1120364173,0.0243794090,0.0557172772,0.1393539616,0.5576923077,0.2895888014,0.7927636421,0.0147718304,0.2000000000,0.2885515144,0.0144927536,0.0041322314,0.0744416873,0.1004464286,0.0957446809,0.1899791232,0.0045981084,0.0022194550,0.0097255988,0.0040767697,0.0227784648,0.0084014864,0.0055372476,0.0041466196,0.0061177292,0.0144319463,0.0176647383,0.0746156313,bom
0.5290875438,0.0335289809,0.1244613424,0.2747544482,0.3183024767,0.4836378078,0.2847428362,0.4856230032,0.2068641915,0.1244613424,0.3183024767,0.1864020650,0.0482494140,0.3560528530,0.3560528530,0.3549300954,0.2068641915,0.1944260453,0.3183024767,0.3183024767,0.6750000000,0.1893982576,0.4812082650,0.6512755046,0.1579861455,0.0157480315,0.1248889447,0.2998405052,0.6676578151,0.5076973388,0.4297885867,0.6981495169,0.2438540068,0.7978723404,0.0843313636,0.2596730726,0.1025472747,0.0207248418,0.1930587247,0.1099085334,0.4615384615,0.3518441774,0.8268258838,0.1244613424,0.0500000000,0.3050102260,0.0217391304,0.0909090909,0.0694789082,0.1272321429,0.1829787234,0.1670146138,0.0190864878,0.0713057483,0.0151164223,0.0471589289,0.0681111224,0.0352115628,0.1042871948,0.0208568683,0.0184731739,0.0648654919,0.0812436902,0.3268233184,regular
0.4421673460,0.3387016483,0.1407955505,0.3453279136,0.3417603043,0.6335186656,0.6065793309,0.4281150160,0.2020940866,0.1407955505,0.3417603043,0.1410316727,0.0270994419,0.2215517468,0.2215517468,0.3062830953,0.2020940866,0.1878964128,0.3417603043,0.3417603043,0.6250000000,0.2137823307,0.5984359953,0.7260456460,0.2811310737,0.0472440945,0.1412625086,0.2644087396,0.3539986567,0.4376697229,0.4781422306,0.5186496671,0.3533222150,0.7553191489,0.1538634861,0.3653470887,0.3502321101,0.1476025849,0.3795925551,0.3387008728,0.7884615385,0.1164168995,0.4904368592,0.1407955505,0.3250000000,0.2883930952,0.1739130435,0.0991735537,0.0620347395,0.0491071429,0.0914893617,0.0647181628,0.0294666709,0.1029777642,0.1603616375,0.3221273689,0.6707067352,0.2209499654,0.2819317532,0.1311268933,0.0248413513,0.0743286031,0.0515171587,0.2642942811,obstaculos
0.3940499111,0.1859934989,0.1027044256,0.2725598722,0.2845835964,0.6180301827,0.6641784330,0.5654952077,0.1957588233,0.1027044256,0.2845835964,0.1406227207,0.0437638512,0.3095436293,0.3095436293,0.3828263175,0.1957588233,0.2080365430,0.2845835964,0.2845835964,0.6750000000,0.1871727749,0.5027008866,0.7126589246,0.2169387172,0.8897637795,0.1030592067,0.2702671948,0.6457970640,0.4682380071,0.5149661253,0.7219127563,0.2885652860,0.8510638298,0.0675013131,0.2280846718,0.0881438333,0.0154184059,0.1586242861,0.0886578639,0.5961538462,0.2440944882,0.8556572625,0.1027044256,0.0750000000,0.3069646504,0.0579710145,0.0702479339,0.0397022333,0.0491071429,0.0936170213,0.0793319415,0.0413091595,0.0129015719,0.0143465868,0.0133462428,0.0395365621,0.0307383852,0.0391884644,0.0075581415,0.0155121478,0.1369424628,0.0872091193,0.2921243171,regular
0.5479017961,0.0754515945,0.0726322432,0.2277722091,0.2316218539,0.5648927720,0.5864097865,0.5431309904,0.1147504147,0.0726322432,0.2316218539,0.1535481046,0.0261272568,0.2660489005,0.2660489005,0.2153313919,0.1147504147,0.1552546836,0.2316218539,0.2316218539,0.6083333333,0.2331052794,0.6751817870,0.7752904024,0.1741378373,0.8267716535,0.0724113096,0.2128369143,0.6460512140,0.3992368294,0.5451249197,0.6789276637,0.2168672177,0.7234042553,0.0524099042,0.1963134744,0.1666549321,0.0579752683,0.2022562535,0.2257083381,0.5192307692,0.3218379348,0.6623904692,0.0726322432,0.0000000000,0.3052345574,0.1231884058,0.0702479339,0.0843672457,0.0937500000,0.1085106383,0.1377870564,0.0099072391,0.0114914389,0.0078607575,0.0190695335,0.0383939708,0.0304710929,0.0193338295,0.0112056112,0.0140264825,0.0527154554,0.0590462848,0.2027908446,regular
0.5317265215,0.1212640606,0.0419627187,0.1565317818,0.1651043640,0.2929308975,0.3324390394,0.6038338658,0.1124332899,0.0419627187,0.1651043640,0.2300435567,0.0514712950,0.1813543199,0.1813543199,0.3479062152,0.1124332899,0.2606543295,0.1651043640,0.1651043640,0.7333333333,0.1502949522,0.5317471872,0.7757337481,0.1313151920,0.7952755906,0.0414556494,0.1523592837,0.6073417913,0.3137673671,0.6513397434,0.7221049736,0.1836258213,0.8510638298,0.0289437573,0.1363486540,0.1475994398,0.0426788969,0.1225551397,0.1688464068,0.5576923077,0.2946437251,0.7350949561,0.0419627187,0.1000000000,0.2895006282,0.0144927536,0.0330578512,0.0471464020,0.1093750000,0.1042553191,0.0918580376,0.0100991622,0.0298044408,0.0138202851,0.0160058313,0.0240789164,0.0255534842,0.0473264025,0.0075304062,0.0087877988,0.0207681682,0.0229002977,0.1334345659,regular
0.4636071699,0.1373874785,0.0965911482,0.2500572621,0.2744975420,0.5224781573,0.6997381613,0.4536741214,0.1593656837,0.0965911482,0.2744975420,0.2087182985,0.0443404226,0.3036978145,0.3036978145,0.2905170873,0.1593656837,0.2032438315,0.2744975420,0.2744975420,0.6750000000,0.1827218094,0.5631866841,0.6601629780,0.1711259841,0.9842519685,0.0970247623,0.2533654196,0.6414475082,0.4366168465,0.5198016269,0.5951498753,0.2746184366,0.8617021277,0.0703729486,0.2337250035,0.0858611328,0.0137241820,0.1556315902,0.0929808444,0.6923076923,0.1882605583,0.8596500207,0.0965911482,0.4000000000,0.3148407917,0.0144927536,0.0619834711,0.0595533499,0.0491071429,0.0574468085,0.0396659708,0.0313427887,0.0299573258,0.0090740366,0.0720071496,0.0782566782,0.0756306786,0.0445642882,0.0222820895,0.0175126719,0.0799089326,0.0580222305,0.2953521595,regular
0.3033262776,0.0809030042,0.1258371502,0.3446790682,0.3203341442,0.5227958697,0.6675957520,0.3706070288,0.1486227844,0.1258371502,0.3203341442,0.1206401501,0.0179123406,0.3062792931,0.3062792931,0.1940229970,0.1486227844,0.1216917042,0.3203341442,0.3203341442,0.4750000000,0.3407177580,0.7301887641,0.7271752004,0.3013385943,0.0354330709,0.1260799766,0.3194382360,0.5136326390,0.5355754303,0.5156967774,0.8432358074,0.3664507194,0.6808510638,0.0659906596,0.2250707906,0.0840885592,0.0235244741,0.2034231486,0.1229569765,0.6153846154,0.2392200975,0.7889701508,0.1258371502,0.5250000000,0.3184866370,0.0144927536,0.2520661157,0.1687344913,0.2500000000,0.2404255319,0.2922755741,0.0272851591,0.0795049972,0.0217018684,0.0532615857,0.0835274970,0.0859748932,0.0210399208,0.0369577250,0.0627724299,0.1826224554,0.0910452667,0.2552217576,ruim
0.2520325145,0.0593280684,0.0735995263,0.2719528971,0.2334743478,0.4657664813,0.4211765482,0.3099041534,0.0938048528,0.0735995263,0.2334743478,0.0992178652,0.0093661484,0.2194055876,0.2194055876,0.1388155782,0.0938048528,0.0849574751,0.2334743478,0.2334743478,0.5333333333,0.2876904122,0.8188155313,0.7363469741,0.2802698875,0.0196850394,0.0736897900,0.2315213132,0.4946841149,0.4285683789,0.5839697698,0.7670955372,0.2670292739,0.7340425532,0.0399767044,0.1666369464,0.0786274470,0.0276639601,0.1671047218,0.1579599631,0.6730769231,0.2017377138,0.7327019799,0.0735995263,0.3500000000,0.2964605107,0.0144927536,0.1280991736,0.0942928040,0.0959821429,0.1063829787,0.0772442589,0.0174810847,0.0576445388,0.0166282846,0.0752317923,0.0591936795,0.0784043606,0.0554185622,0.0233808236,0.0303956779,0.0622271154,0.0755339441,0.2338553458,ruim
0.2658586738,0.1922419908,0.1218552379,0.3361694219,0.3144237770,0.4538125496,0.6277419978,0.4536741214,0.1974120711,0.1218552379,0.3144237770,0.1758248351,0.0380124921,0.3168134950,0.3168134950,0.3354168494,0.1974120711,0.2467729298,0.3144237770,0.3144237770,0.6583333333,0.1988536155,0.5810986867,0.7593688393,0.3686315501,0.0314960630,0.1223141108,0.2977484485,0.5729334136,0.4897240043,0.5217955018,0.6743815124,0.3636453300,0.7553191489,0.0810434397,0.2537617921,0.0990247756,0.0225932631,0.1972467995,0.1192276305,0.6730769231,0.2064440221,0.8157086148,0.1218552379,0.3750000000,0.3281307778,0.0144927536,0.0330578512,0.0918114144,0.1183035714,0.1234042553,0.2192066806,0.0561265248,0.0276060917,0.0602044073,0.1935338798,0.0566903926,0.0671300182,0.0315470263,0.0510436672,0.0449728229,0.0758960511,0.0534438482,0.3034661768,ruim
0.2914899847,0.0443427940,0.1294227593,0.3562536820,0.3255787037,0.4128673550,0.5258965477,0.4089456869,0.1706966901,0.1294227593,0.3255787037,0.1287101799,0.0208826723,0.3458568601,0.3458568601,0.2466351358,0.1706966901,0.1425878325,0.3255787037,0.3255787037,0.6000000000,0.2417582418,0.6577474282,0.7563816431,0.3636486793,0.9488188976,0.1299599862,0.3188081418,0.6102538432,0.5318714353,0.4715335190,0.8026205232,0.3110388191,0.8297872340,0.0748896814,0.2423751075,0.0816393880,0.0161257909,0.1915652105,0.1015353259,0.5000000000,0.3280839895,0.8275219037,0.1294227593,0.4500000000,0.3386363057,0.0652173913,0.1487603306,0.0918114144,0.0781250000,0.0893617021,0.1941544885,0.0393663547,0.0202232953,0.0285262266,0.1585063159,0.1509090444,0.0822034439,0.0273769187,0.0411866762,0.0445509834,0.0793189754,0.0895516822,0.2860624792,ruim
0.2320742376,0.1709846455,0.0519711780,0.2106531500,0.1887762649,0.4193010326,0.4123302308,0.4600638978,0.0970463067,0.0519711780,0.1887762649,0.0955353897,0.0144937093,0.1995479196,0.1995479196,0.2255072839,0.0970463067,0.1753848443,0.1887762649,0.1887762649,0.5750000000,0.2587985072,0.7094718306,0.8131496189,0.2119742613,0.0393700787,0.0520980544,0.1817012494,0.5904668390,0.3571094844,0.6444910117,0.7381814557,0.2351057575,0.7659574468,0.0323953293,0.1463316731,0.1108367963,0.0339370505,0.1449693144,0.1777807327,0.7307692308,0.1667541557,0.7198199684,0.0519711780,0.3750000000,0.2972091456,0.0434782609,0.0950413223,0.0694789082,0.0937500000,0.1170212766,0.1231732777,0.0170111252,0.0156596486,0.0151211991,0.1250497725,0.0190082689,0.0245300427,0.0247918939,0.0145878755,0.0192302044,0.0336357558,0.0302927012,0.1603599080,regular
0.1656002816,0.3657741109,0.0419085392,0.1891106975,0.1649694320,0.6773629865,0.5927233299,0.5079872204,0.0823691592,0.0419085392,0.1649694320,0.1041834215,0.0132752599,0.1802078993,0.1802078993,0.2106887605,0.0823691592,0.1206831417,0.1649694320,0.1649694320,0.5333333333,0.2950191571,0.7234973118,0.8705148586,0.1921541503,0.7952755906,0.0420979566,0.1579546287,0.5820956686,0.3188127956,0.6268836735,0.6789082780,0.1649068838,0.7127659574,0.0268595870,0.1300500518,0.0774169368,0.0170195122,0.1037077381,0.1213548754,0.6538461538,0.2155282915,0.8086098725,0.0419085392,0.0000000000,0.2952555314,0.2318840580,0.1487603306,0.1042183623,0.1116071429,0.1787234043,0.2567849687,0.0114411276,0.0078620689,0.0051663694,0.0296043299,0.0317654228,0.0360657743,0.0127317040,0.0103506491,0.0191378537,0.0234471568,0.0321168293,0.1705143597,regular
0.4112791378,0.1224353316,0.2024622003,0.4534283678,0.4200916242,0.6515488483,0.5854211248,0.5878594249,0.2241610757,0.2024622003,0.4200916242,0.1644773859,0.0277689377,0.4685073002,0.4685073002,0.2597265103,0.2241610757,0.2186453491,0.4200916242,0.4200916242,0.6666666667,0.1885080645,0.6522908886,0.7066387106,0.4657017014,0.9685039370,0.2032299335,0.4037746680,0.6698633534,0.6022315354,0.4111104824,0.7411219263,0.3990536154,0.8191489362,0.1267430564,0.3276806384,0.0696231100,0.0088592958,0.2007493718,0.0488376491,0.5961538462,0.2588938431,0.9131228403,0.2024622003,0.0000000000,0.3597069861,0.0362318841,0.0413223140,0.0223325062,0.0982142857,0.1148936170,0.0897703549,0.0377985375,0.0260470870,0.0164905123,0.1840034945,0.0829737205,0.2141808409,0.0455602488,0.0515803580,0.0474340035,0.1290282694,0.0994892576,0.4055379259,ruim
0.4516941543,0.1106821600,0.0802676398,0.2651648419,0.2459394561,0.3508737093,0.4567730973,0.5750798722,0.1495750795,0.0802676398,0.2459394561,0.0826553165,0.0218124439,0.2718075868,0.2718075868,0.3098174005,0.1495750795,0.1947229509,0.2459394561,0.2459394561,0.6833333333,0.1814236111,0.6170712623,0.7976775411,0.2640137006,0.7913385827,0.0803673478,0.2388103989,0.6176892604,0.4455391529,0.5550668548,0.8067400601,0.2585172888,0.7234042553,0.0479268189,0.1860467268,0.1049586563,0.0235115666,0.1392541362,0.0939516870,0.4423076923,0.3860367454,0.8223744873,0.0802676398,0.1750000000,0.3023538004,0.2463768116,0.1818181818,0.1066997519,0.0892857143,0.1106382979,0.1419624217,0.0088088890,0.0106311513,0.0104589113,0.0318107434,0.0496077446,0.0420467932,0.0144840002,0.0139520840,0.0258362408,0.0686267677,0.0610118600,0.2218275849,regular
0.3560626619,0.1815692572,0.0246900123,0.1311423824,0.1169408037,0.3808578237,0.5844715704,0.5623003195,0.0698023116,0.0246900123,0.1169408037,0.1009599189,0.0156902999,0.1340305484,0.1340305484,0.2678414592,0.0698023116,0.1657490461,0.1169408037,0.1169408037,0.6416666667,0.2085112271,0.6645322833,0.8155260181,0.1425897978,0.8858267717,0.0247969808,0.1092980232,0.6270846608,0.2441280743,0.6746926289,0.6458889508,0.1051151968,0.8404255319,0.0171455018,0.0971352516,0.0906039264,0.0175269572,0.0637828850,0.0931285644,0.6346153846,0.2200092635,0.8577956032,0.0246900123,0.3750000000,0.2902889004,0.0797101449,0.0702479339,0.0868486352,0.0937500000,0.1234042553,0.1440501044,0.0054792061,0.0040312550,0.0042206533,0.0189484276,0.0317714607,0.0147562020,0.0067958274,0.0073468241,0.0069264227,0.0188581642,0.0149345227,0.1326518430,bom
0.4868144624,0.0588069124,0.0493779221,0.1955697741,0.1828645640,0.7008737093,0.5082693873,0.5878594249,0.1253620771,0.0493779221,0.1828645640,0.1678682807,0.0336708712,0.2067263298,0.2067263298,0.3575742003,0.1253620771,0.2674176124,0.1828645640,0.1828645640,0.6416666667,0.2039650538,0.5511724138,0.7990185254,0.1816946243,0.8149606299,0.0495692735,0.1703695943,0.6637414989,0.3347871258,0.6419406962,0.6600500715,0.2186108784,0.8404255319,0.0347052252,0.1527357633,0.0983240124,0.0180090681,0.1026472666,0.0940772812,0.5961538462,0.2638269614,0.8510919288,0.0493779221,0.3250000000,0.2947494656,0.1376811594,0.1198347107,0.1910669975,0.1808035714,0.1893617021,0.1565762004,0.0248990638,0.0055477897,0.0080064205,0.0176482699,0.0490285646,0.0413340411,0.0193739046,0.0097574639,0.0110243611,0.0452960308,0.0291019932,0.1546510700,regular
0.4400462363,0.0918994442,0.0436998430,0.1941310184,0.1693884891,0.4234312947,0.6229550893,0.8242811502,0.1317926156,0.0436998430,0.1693884891,0.1117922023,0.0349792093,0.2204102284,0.2204102284,0.4232666480,0.1317926156,0.2591606804,0.1693884891,0.1693884891,0.8166666667,0.0969551282,0.4945350461,0.7993259529,0.2256509752,0.8700787402,0.0438746999,0.1397855880,0.8093762836,0.2777952009,0.5805493304,0.4877230461,0.1354942251,0.8297872340,0.0414689257,0.1704115435,0.1689464065,0.0392377905,0.1217308403,0.1568544857,0.5192307692,0.3166550384,0.7472849721,0.0436998430,0.5750000000,0.2946843716,0.0289855072,0.0413223140,0.1414392060,0.1383928571,0.1425531915,0.1336116910,0.0084064496,0.0040981493,0.0029539199,0.0116613006,0.0106500364,0.0130441094,0.0070090683,0.0030855365,0.0083611623,0.0216420426,0.0141151083,0.1521230970,regular
0.3168882043,0.3106789281,0.0090441138,0.0456607246,0.0572957696,0.3518665608,0.1224611912,0.4345047923,0.0435820302,0.0090441138,0.0572957696,0.0801611334,0.0336571192,0.0810663692,0.0810663692,0.3108591796,0.0435820302,0.1786385528,0.0572957696,0.0572957696,0.5083333333,0.3137910300,0.5714010908,0.8811712115,0.0192698448,0.7834645669,0.0090827624,0.0359429754,0.7005371791,0.0815518948,0.6946409576,0.4136024785,0.0152385162,0.6170212766,0.0114347427,0.0737052468,0.2557753192,0.0781833836,0.0584756284,0.2275874618,0.5576923077,0.2794789540,0.6201918181,0.0090441138,0.0000000000,0.2901681511,0.0144927536,0.1198347107,0.0918114144,0.1093750000,0.1191489362,0.1628392484,0.0009041127,0.0007301281,0.0003905476,0.0111862884,0.0046236683,0.0040467117,0.0013047148,0.0015333892,0.0009109978,0.0043220584,0.0013065716,0.0392984065,bom
0.2720641809,0.2579176507,0.0294415542,0.1446658109,0.1314042576,0.6094519460,0.7590462813,0.8306709265,0.1049933103,0.0294415542,0.1314042576,0.1194952968,0.0353444166,0.1646490546,0.1646490546,0.4165834664,0.1049933103,0.2375617760,0.1314042576,0.1314042576,0.8583333333,0.0751568100,0.5190724070,0.8173526150,0.1494108008,0.8464566929,0.0294784276,0.1086097897,0.7330318838,0.2297256786,0.6775664560,0.4617623900,0.1358091415,0.8723404255,0.0273835624,0.1316543242,0.1775715405,0.0531141681,0.1156822502,0.2150218419,0.6923076923,0.1789549034,0.6877904030,0.0294415542,0.4750000000,0.2944441800,0.0072463768,0.0619834711,0.0794044665,0.1205357143,0.1829787234,0.1816283925,0.0025520266,0.0023909489,0.0031302561,0.0116164167,0.0086179677,0.0121569928,0.0063117131,0.0030771692,0.0019448060,0.0222081944,0.0269544706,0.1553890260,regular
